sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl,firstPassDecision,firstPassConfidence,firstPassReasonCode,secondPassDecision,secondPassConfidence,secondPassReasonCode
stairs:128,강서구,계단,35.1851486,128.9598784,0.00,97.55,100035816029C03910100000000009845,4.6,busan-road-polygon:9747,,50.0,RDQ006,533.3,crosswalk:3071,AVIS렌트카,false,406.0,public_toilet:1470,제방변(등구마을),화장실,false,STC-0121,1,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1851486,128.9598784","https://map.kakao.com/link/roadview/35.1851486,128.9598784",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:160,강서구,계단,35.0271577,128.8155646,0.00,6.83,100035816083C03910100000000037027,0.2,busan-road-polygon:87,,14.0,RDQ006,717.9,crosswalk:2800,(천성~눌차간)서중2교차로,false,126.8,public_toilet:1590,천성선착장(임시2),화장실,false,STC-0152,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0271577,128.8155646","https://map.kakao.com/link/roadview/35.0271577,128.8155646",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:162,강서구,계단,35.0258177,128.8151808,0.00,2.92,100035816083C03910100000000037029,0.3,busan-road-polygon:93,,14.0,RDQ006,837.3,crosswalk:2800,(천성~눌차간)서중2교차로,false,276.9,public_toilet:1590,천성선착장(임시2),화장실,false,STC-0154,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0258177,128.8151808","https://map.kakao.com/link/roadview/35.0258177,128.8151808",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:46,강서구,계단,35.2200771,128.9346961,0.00,5.63,100035816018C03910100000000009517,0.3,busan-road-polygon:8613,,2.8,RDQ006,143.9,crosswalk:3248,대사초등학교,false,123.6,public_toilet:1648,서강주유소,화장실,false,STC-0043,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2200771,128.9346961","https://map.kakao.com/link/roadview/35.2200771,128.9346961",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:24,강서구,계단,35.2193197,128.9461980,0.00,2.89,100035816018C03910100000000009485,0.4,busan-road-polygon:7518,,3.5,RDQ006,439.9,crosswalk:3246,용화사,false,451.1,public_toilet:1665,우리2주유소,화장실,false,STC-0021,2,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2193197,128.9461980","https://map.kakao.com/link/roadview/35.2193197,128.9461980",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:250,강서구,계단,35.1078657,128.9216505,0.00,20.46,100035816057C03910100000000040753,0.4,busan-road-polygon:33713,,18.0,RDQ006,661.9,crosswalk:3047,명지동사무소,false,322.3,public_toilet:1493,명지노인종합복지관 화장실,화장실,false,STC-0233,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1078657,128.9216505","https://map.kakao.com/link/roadview/35.1078657,128.9216505",LIKELY_ADOPT,HIGH,p1_road_with_crosswalk_or_public_context,LIKELY_ADOPT,HIGH,first_pass_likely_adopt
stairs:223,강서구,계단,35.1460830,128.8436400,0.00,16.85,100035816044C03910100000000040713,0.5,busan-road-polygon:36252,,35.0,RDQ006,290.4,crosswalk:3020,지사과학산업단지 2지점,false,137.2,public_toilet:1509,지사스포츠파크,화장실,false,STC-0209,2,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1460830,128.8436400","https://map.kakao.com/link/roadview/35.1460830,128.8436400",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:304,강서구,계단,35.0873415,128.8763162,0.00,9.90,100035816066C03910100000000040811,0.5,busan-road-polygon:29986,,19.0,RDQ006,181.6,crosswalk:2705,삼성자동차정문,false,237.4,barrier_free_facility:9797,일반음식점,음식·카페,false,STC-0285,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0873415,128.8763162","https://map.kakao.com/link/roadview/35.0873415,128.8763162",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:84,강서구,계단,35.2063134,128.9773408,0.00,3.53,100035816020C03910100000000009557,0.5,busan-road-polygon:4417,,5.3,RDQ006,49.5,crosswalk:3035,중앙전파관리소,false,240.5,public_toilet:1579,SK행복충전 대저충전소,화장실,false,STC-0080,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2063134,128.9773408","https://map.kakao.com/link/roadview/35.2063134,128.9773408",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:248,강서구,계단,35.1075123,128.9287204,0.00,8.51,100035816058C03910100000000040750,0.6,busan-road-polygon:585,,7.0,RDQ006,155.0,crosswalk:3257,명지중리입구,false,241.4,barrier_free_facility:9442,명지파출소,행정·공공기관,false,STC-0231,3,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1075123,128.9287204","https://map.kakao.com/link/roadview/35.1075123,128.9287204",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:357,강서구,계단,35.0814501,128.8745811,0.00,16.86,100035816065C03910100000000040914,0.6,busan-road-polygon:23159,,25.0,RDQ006,52.2,crosswalk:3015,신호공단3-11지점,false,122.0,public_toilet:1514,신호솔밭공원,화장실,false,STC-0336,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0814501,128.8745811","https://map.kakao.com/link/roadview/35.0814501,128.8745811",LIKELY_ADOPT,HIGH,p1_road_with_crosswalk_or_public_context,LIKELY_ADOPT,HIGH,first_pass_likely_adopt
stairs:51,강서구,계단,35.2193422,128.9348570,0.00,4.32,100035816018C03910100000000009523,0.6,busan-road-polygon:8623,,2.5,RDQ006,61.3,crosswalk:3248,대사초등학교,false,68.6,public_toilet:1648,서강주유소,화장실,false,STC-0048,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2193422,128.9348570","https://map.kakao.com/link/roadview/35.2193422,128.9348570",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:149,강서구,계단,35.1504609,128.8199212,0.00,24.71,100035816033C03910100000000010896,0.7,busan-road-polygon:42067,,13.0,RDQ006,84.4,crosswalk:2883,지사2지점,false,1028.7,public_toilet:1591,지사민원센터,화장실,false,STC-0142,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1504609,128.8199212","https://map.kakao.com/link/roadview/35.1504609,128.8199212",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:9,강서구,대저생태공원,35.2104377,128.9854153,0.00,20.67,100035816020C03910100000000009399,1.0,busan-road-polygon:2398,,6.4,RDQ006,55.4,crosswalk:3191,대동사거리,false,89.1,public_toilet:1576,낙동강관리본부 대저생태공원 3,화장실,false,STC-0008,2,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2104377,128.9854153","https://map.kakao.com/link/roadview/35.2104377,128.9854153",LIKELY_ADOPT,HIGH,p1_road_with_crosswalk_or_public_context,LIKELY_ADOPT,HIGH,first_pass_likely_adopt
stairs:303,강서구,계단,35.0875272,128.8762009,0.00,14.60,100035816066C03910100000000040810,1.1,busan-road-polygon:29986,,19.0,RDQ006,172.1,crosswalk:2705,삼성자동차정문,false,252.4,barrier_free_facility:9797,일반음식점,음식·카페,false,STC-0284,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0875272,128.8762009","https://map.kakao.com/link/roadview/35.0875272,128.8762009",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:56,강서구,계단,35.2196799,128.9359200,0.00,6.65,100035816018C03910100000000009528,1.4,busan-road-polygon:8574,,3.2,RDQ006,124.3,crosswalk:3248,대사초등학교,false,133.9,public_toilet:1526,만은에너지(주)대사리주유소,화장실,false,STC-0053,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2196799,128.9359200","https://map.kakao.com/link/roadview/35.2196799,128.9359200",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:82,강서구,계단,35.2084205,128.9813914,0.00,10.11,100035816020C03910100000000009555,1.4,busan-road-polygon:4222,,35.0,RDQ006,153.1,crosswalk:3169,명성제경유리,false,51.3,public_toilet:1539,공항대로주유소,화장실,false,STC-0078,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2084205,128.9813914","https://map.kakao.com/link/roadview/35.2084205,128.9813914",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:83,강서구,계단,35.2054944,128.9761305,0.00,12.40,100035816020C03910100000000009556,1.4,busan-road-polygon:41165,중앙고속국도,6.0,RDQ006,164.6,crosswalk:3035,중앙전파관리소,false,156.1,public_toilet:1579,SK행복충전 대저충전소,화장실,false,STC-0079,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2054944,128.9761305","https://map.kakao.com/link/roadview/35.2054944,128.9761305",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:171,강서구,계단,35.0599250,128.8174937,0.00,24.35,100035816073C03910100000000037040,1.6,busan-road-polygon:26180,,4.0,RDQ006,3051.5,crosswalk:2800,(천성~눌차간)서중2교차로,false,1126.0,barrier_free_facility:9831,이외 사회복지시설,복지·돌봄,false,STC-0163,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0599250,128.8174937","https://map.kakao.com/link/roadview/35.0599250,128.8174937",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:58,강서구,계단,35.2195646,128.9355815,0.00,6.20,100035816018C03910100000000009530,1.6,busan-road-polygon:8574,,3.2,RDQ006,96.1,crosswalk:3248,대사초등학교,false,138.6,public_toilet:1648,서강주유소,화장실,false,STC-0055,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2195646,128.9355815","https://map.kakao.com/link/roadview/35.2195646,128.9355815",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:164,강서구,계단,35.0253258,128.8149635,0.00,10.21,100035816083C03910100000000037031,1.7,busan-road-polygon:92,,14.0,RDQ006,881.4,crosswalk:2800,(천성~눌차간)서중2교차로,false,333.5,public_toilet:1590,천성선착장(임시2),화장실,false,STC-0156,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0253258,128.8149635","https://map.kakao.com/link/roadview/35.0253258,128.8149635",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:208,강서구,계단,35.0574979,128.8324474,0.00,2.94,100035816074C03910100000000038323,1.8,busan-road-polygon:25542,,1.5,RDQ005,3182.7,crosswalk:2799,녹산공단32지점(33지점직결),false,64.7,public_toilet:1621,가덕도동노인복지관 화장실,화장실,false,STC-0196,2,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0574979,128.8324474","https://map.kakao.com/link/roadview/35.0574979,128.8324474",LIKELY_ADOPT,HIGH,p1_road_with_crosswalk_or_public_context,LIKELY_ADOPT,HIGH,first_pass_likely_adopt
stairs:264,강서구,계단,35.1075435,128.9216172,0.00,13.86,100035816057C03910100000000040767,1.8,busan-road-polygon:33715,,18.0,RDQ006,697.3,crosswalk:3047,명지동사무소,false,354.2,public_toilet:1493,명지노인종합복지관 화장실,화장실,false,STC-0246,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1075435,128.9216172","https://map.kakao.com/link/roadview/35.1075435,128.9216172",LIKELY_ADOPT,HIGH,p1_road_with_crosswalk_or_public_context,LIKELY_ADOPT,HIGH,first_pass_likely_adopt
stairs:59,강서구,계단,35.2192463,128.9363620,0.00,3.95,100035816018C03910100000000009531,1.8,busan-road-polygon:8579,,4.0,RDQ006,128.4,crosswalk:3248,대사초등학교,false,71.2,public_toilet:1526,만은에너지(주)대사리주유소,화장실,false,STC-0056,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2192463,128.9363620","https://map.kakao.com/link/roadview/35.2192463,128.9363620",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:73,강서구,계단,35.2151798,128.9407119,0.00,11.50,100035816018C03910100000000009546,1.9,busan-road-polygon:8235,,8.0,RDQ006,197.5,crosswalk:3247,대사약방,false,175.2,barrier_free_facility:9379,금빛재활주간보호,복지·돌봄,false,STC-0070,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2151798,128.9407119","https://map.kakao.com/link/roadview/35.2151798,128.9407119",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:351,강서구,계단,35.0821233,128.8773045,0.00,12.12,100035816066C03910100000000040908,2.0,busan-road-polygon:27362,,26.0,RDQ006,88.5,crosswalk:3028,신호지방산업단지(9),false,140.3,barrier_free_facility:9814,일반음식점,음식·카페,false,STC-0330,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0821233,128.8773045","https://map.kakao.com/link/roadview/35.0821233,128.8773045",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:337,강서구,계단,35.0854597,128.9093117,0.00,15.22,100035816067C03910100000000040893,2.1,busan-road-polygon:32210,,8.0,RDQ006,175.1,crosswalk:2743,호산나교회,false,253.1,public_toilet:1540,철새탐조대,화장실,false,STC-0316,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0854597,128.9093117","https://map.kakao.com/link/roadview/35.0854597,128.9093117",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:77,강서구,계단,35.2183245,128.9461868,0.00,7.86,100035816018C03910100000000009550,2.1,busan-road-polygon:7537,,5.5,RDQ006,344.9,crosswalk:3246,용화사,false,350.1,public_toilet:1665,우리2주유소,화장실,false,STC-0073,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2183245,128.9461868","https://map.kakao.com/link/roadview/35.2183245,128.9461868",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:316,강서구,계단,35.1073087,128.8858019,0.00,7.42,100035816056C03910100000000040823,2.4,busan-road-polygon:31655,,15.0,RDQ006,222.3,crosswalk:2842,화전지구산업단지- 9구역,false,509.1,public_toilet:1536,화동공원,화장실,false,STC-0295,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1073087,128.8858019","https://map.kakao.com/link/roadview/35.1073087,128.8858019",LIKELY_ADOPT,HIGH,p1_road_with_crosswalk_or_public_context,LIKELY_ADOPT,HIGH,first_pass_likely_adopt
stairs:358,강서구,계단,35.0832213,128.8747483,0.00,44.65,100035816065C03910100000000040915,2.4,busan-road-polygon:23315,,18.0,RDQ006,184.7,crosswalk:3016,신호공단3-9지점,false,213.1,barrier_free_facility:9818,한마음데이케어센터,복지·돌봄,false,STC-0337,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0832213,128.8747483","https://map.kakao.com/link/roadview/35.0832213,128.8747483",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:64,강서구,계단,35.2157745,128.9397520,0.00,3.07,100035816018C03910100000000009537,2.4,busan-road-polygon:8271,,3.5,RDQ006,147.7,crosswalk:3247,대사약방,false,98.9,barrier_free_facility:9379,금빛재활주간보호,복지·돌봄,false,STC-0061,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2157745,128.9397520","https://map.kakao.com/link/roadview/35.2157745,128.9397520",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:203,강서구,계단,35.1403260,128.8217178,0.00,24.62,100035816043C03910100000000038176,2.5,busan-road-polygon:35559,,4.0,RDQ006,296.9,crosswalk:3003,지사11지점,false,622.1,barrier_free_facility:9737,일반음식점,음식·카페,false,STC-0191,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1403260,128.8217178","https://map.kakao.com/link/roadview/35.1403260,128.8217178",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:199,강서구,계단,35.1492740,128.8195125,0.00,18.92,100035816043C03910100000000038168,2.7,busan-road-polygon:35551,,3.0,RDQ006,39.9,crosswalk:3013,지사2지점,false,1088.5,barrier_free_facility:9718,지사문화회관,행정·공공기관,false,STC-0187,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1492740,128.8195125","https://map.kakao.com/link/roadview/35.1492740,128.8195125",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:85,강서구,계단,35.2108062,128.9806682,0.00,28.54,100035816020C03910100000000009558,2.7,busan-road-polygon:4061,,12.8,RDQ006,250.4,crosswalk:3230,서강여고,false,59.3,tourist_spot:24,부산 강서문화원,관광지,false,STC-0081,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2108062,128.9806682","https://map.kakao.com/link/roadview/35.2108062,128.9806682",LIKELY_ADOPT,HIGH,p1_road_with_crosswalk_or_public_context,LIKELY_ADOPT,HIGH,first_pass_likely_adopt
stairs:247,강서구,계단,35.1075057,128.9288534,0.00,12.90,100035816058C03910100000000040749,2.8,busan-road-polygon:585,,7.0,RDQ006,144.3,crosswalk:3257,명지중리입구,false,230.4,barrier_free_facility:9442,명지파출소,행정·공공기관,false,STC-0231,3,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1075057,128.9288534","https://map.kakao.com/link/roadview/35.1075057,128.9288534",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:124,강서구,계단,35.2108373,128.9344561,0.00,4.50,100035816018C03910100000000009668,2.9,busan-road-polygon:8749,,4.3,RDQ006,821.6,crosswalk:3249,대사초등학교,false,407.5,public_toilet:1520,강서구보훈복지회관,화장실,false,STC-0117,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2108373,128.9344561","https://map.kakao.com/link/roadview/35.2108373,128.9344561",LIKELY_ADOPT,MEDIUM,p1_generic_road_connected,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
